t,lead_I
18722.3,-94293.59999999999
18724.3,-94316.85
18726.3,-94336.7
18728.3,-94350.00000000001
18730.3,-94362.90000000001
18732.3,-94381.54999999999
18734.3,-94405.1
18736.3,-94428.6
18738.3,-94450.50000000001
18740.3,-94474.95000000001
18742.3,-94505.85
18744.3,-94541.6
18746.3,-94577.6
18748.3,-94610.15
18750.28,-94636.7
18752.25,-94659.45
18754.22,-94687.55
18756.2,-94726.55000000002
18758.2,-94767.75
18760.2,-94798.7
18762.2,-94821.40000000001
18764.2,-94847.74999999999
18766.2,-94880.90000000001
18768.2,-94912.84999999999
18770.2,-94937.45000000001
18772.2,-94958.35000000002
18774.2,-94984.15000000001
18776.2,-95017.80000000002
18778.2,-95051.45000000003
18780.2,-95075.00000000001
18782.2,-95090.4
18784.2,-95110.1
18786.2,-95140.30000000002
18788.2,-95173.20000000001
18790.2,-95198.05000000002
18792.2,-95214.2
18794.2,-95229.8
18796.2,-95249.85
18798.2,-95268.9
18800.2,-95278.2
18802.2,-95276.85
18804.2,-95272.75
18806.2,-95273.90000000001
18808.2,-95281.15000000001
18810.2,-95288.35
18812.2,-95289.3
18814.2,-95286.0
18816.2,-95286.6
18818.2,-95293.95000000001
18820.2,-95302.50000000001
18822.2,-95306.20000000001
18824.2,-95303.50000000001
18826.2,-95297.35
18828.2,-95294.6
18830.18,-95299.40000000001
18832.15,-95304.0
18834.13,-95298.65000000001
18836.1,-95290.0
18838.1,-95294.25
18840.1,-95312.34999999999
18842.1,-95329.9
18844.1,-95339.0
18846.1,-95346.15
18848.1,-95360.0
18850.1,-95380.3
18852.1,-95396.90000000001
18854.1,-95399.40000000001
18856.1,-95392.49999999999
18858.1,-95393.19999999998
18860.1,-95407.54999999999
18862.1,-95422.69999999998
18864.1,-95428.65
18866.1,-95431.75
18868.1,-95441.7
18870.1,-95458.3
18872.1,-95475.85
18874.1,-95490.15000000001
18876.1,-95500.9
18878.1,-95511.59999999999
18880.1,-95525.79999999999
18882.1,-95541.74999999999
18884.1,-95554.74999999999
18886.1,-95562.54999999999
18888.1,-95567.15
18890.1,-95575.54999999999
18892.1,-95594.79999999999
18894.1,-95620.15
18896.1,-95637.09999999999
18898.1,-95643.65
18900.1,-95654.05
18902.1,-95675.20000000001
18904.1,-95698.70000000001
18906.1,-95718.35
18908.1,-95734.1
18910.07,-95745.65000000002
18912.05,-95759.20000000001
18914.03,-95783.05
18916.0,-95806.35
18918.0,-95811.30000000002
18920.0,-95806.75
18922.0,-95814.65000000001
18924.0,-95832.45
18926.0,-95843.94999999998
18928.0,-95849.25
18930.0,-95854.55
18932.0,-95856.09999999999
18934.0,-95856.3
18936.0,-95866.70000000001
18938.0,-95882.70000000001
18940.0,-95886.25000000001
18942.0,-95878.40000000001
18944.0,-95877.20000000001
18946.0,-95885.0
18948.0,-95889.65
18950.0,-95888.90000000001
18952.0,-95887.7
18954.0,-95886.5
18956.0,-95889.0
18958.0,-95898.15
18960.0,-95901.5
18962.0,-95889.45
18964.0,-95878.55
18966.0,-95885.8
18968.0,-95899.65000000001
18970.0,-95903.70000000001
18972.0,-95905.05
18974.0,-95916.80000000002
18976.0,-95935.95000000001
18978.0,-95952.5
18980.0,-95963.4
18982.0,-95971.2
18984.0,-95979.7
18986.0,-95991.75
18988.0,-96005.90000000001
18989.97,-96016.90000000001
18991.95,-96021.60000000002
18993.93,-96022.90000000002
18995.9,-96027.85000000002
18997.9,-96042.60000000002
18999.9,-96066.75
19001.9,-96092.24999999999
19003.9,-96109.75
19005.9,-96118.69999999998
19007.9,-96128.9
19009.9,-96148.1
19011.9,-96169.55
19013.9,-96179.10000000002
19015.9,-96176.3
19017.9,-96177.15000000001
19019.9,-96191.85
19021.9,-96211.79999999999
19023.9,-96225.2
19025.9,-96233.45
19027.9,-96245.2
19029.9,-96264.04999999999
19031.9,-96285.30000000002
19033.9,-96300.05000000002
19035.9,-96304.65000000001
19037.9,-96308.6
19039.9,-96323.25000000001
19041.9,-96343.55000000002
19043.9,-96355.4
19045.9,-96357.75000000001
19047.9,-96361.20000000001
19049.9,-96370.4
19051.9,-96382.3
19053.9,-96394.09999999999
19055.9,-96402.8
19057.9,-96406.8
19059.9,-96411.20000000001
19061.9,-96419.85000000003
19063.9,-96424.90000000001
19065.9,-96417.85
19067.9,-96403.90000000001
19069.88,-96394.3
19071.85,-96392.3
19073.82,-96394.65000000002
19075.8,-96396.20000000001
19077.8,-96390.35000000002
19079.8,-96377.30000000002
19081.8,-96368.10000000002
19083.8,-96368.60000000002
19085.8,-96366.59999999999
19087.8,-96349.79999999999
19089.8,-96326.45000000001
19091.8,-96313.40000000001
19093.8,-96311.60000000002
19095.8,-96306.20000000003
19097.8,-96287.95000000001
19099.8,-96265.1
19101.8,-96253.4
19103.8,-96258.49999999999
19105.8,-96271.49999999999
19107.8,-96281.54999999999
19109.8,-96287.84999999999
19111.8,-96297.6
19113.8,-96314.20000000001
19115.8,-96332.90000000002
19117.8,-96347.80000000002
19119.8,-96359.20000000001
19121.8,-96371.84999999999
19123.8,-96390.29999999999
19125.8,-96417.34999999999
19127.8,-96451.15
19129.8,-96482.90000000001
19131.8,-96506.35000000002
19133.8,-96528.85000000002
19135.8,-96561.45000000001
19137.8,-96600.1
19139.8,-96630.40000000002
19141.8,-96648.8
19143.8,-96665.65
19145.8,-96688.6
19147.8,-96713.05000000003
19149.78,-96730.30000000002
19151.75,-96740.00000000001
19153.72,-96751.95000000003
19155.7,-96772.95000000001
19157.7,-96797.35
19159.7,-96816.3
19161.7,-96832.05
19163.7,-96852.95
19165.7,-96879.55
19167.7,-96904.05
19169.7,-96919.9
19171.7,-96926.65
19173.7,-96927.2
19175.7,-96921.09999999999
19177.7,-96898.34999999999
19179.7,-96843.79999999999
19181.7,-96750.99999999999
19183.7,-96628.95
19185.7,-96490.85
19187.7,-96341.85
19189.7,-96180.60000000002
19191.7,-96009.20000000001
19193.7,-95838.35
19195.7,-95686.65
19197.7,-95572.45
19199.7,-95500.45
19201.7,-95458.35
19203.7,-95433.80000000002
19205.7,-95427.15000000001
19207.7,-95439.50000000001
19209.7,-95459.85000000002
19211.7,-95474.85
19213.7,-95484.40000000001
19215.7,-95502.34999999999
19217.7,-95546.25
19219.7,-95625.85
19221.7,-95735.95000000001
19223.7,-95863.25000000001
19225.7,-96004.75000000001
19227.6,-96169.50000000001
19229.6,-96357.45000000001
19231.6,-96548.35000000002
19233.6,-96720.15000000001
19235.6,-96866.15000000001
19237.6,-96986.65000000001
19239.6,-97076.5
19241.6,-97129.9
19243.6,-97147.79999999997
19245.6,-97139.09999999999
19247.6,-97120.1
19249.6,-97107.0
19251.6,-97103.05000000002
19253.6,-97100.35000000002
19255.6,-97095.45000000001
19257.6,-97092.95000000001
19259.6,-97095.05
19261.6,-97097.75
19263.6,-97096.8
19265.6,-97090.95
19267.6,-97082.6
19269.6,-97077.75
19271.6,-97080.05
19273.6,-97083.95
19275.6,-97080.60000000002
19277.6,-97070.70000000003
19279.6,-97063.65000000001
19281.6,-97063.95
19283.6,-97066.6
19285.6,-97065.15000000001
19287.6,-97058.8
19289.6,-97052.40000000001
19291.6,-97050.90000000001
19293.6,-97052.85
19295.6,-97051.25
19297.6,-97043.84999999999
19299.6,-97037.39999999998
19301.6,-97038.79999999999
19303.6,-97045.29999999999
19305.6,-97047.15
19307.5,-97039.79999999999
19309.5,-97031.24999999999
19311.5,-97032.2
19313.5,-97040.84999999999
19315.5,-97045.65000000001
19317.5,-97041.0
19319.5,-97032.74999999999
19321.5,-97028.55
19323.5,-97029.85
19325.5,-97032.35000000002
19327.5,-97031.20000000003
19329.5,-97026.75000000003
19331.5,-97024.90000000002
19333.5,-97029.25000000001
19335.5,-97035.05000000002
19337.5,-97034.5
19339.5,-97027.2
19341.5,-97020.1
19343.5,-97017.80000000002
19345.5,-97017.45
19347.5,-97013.6
19349.5,-97002.8
19351.5,-96987.40000000001
19353.5,-96976.95000000001
19355.5,-96977.95000000001
19357.5,-96982.34999999999
19359.5,-96977.20000000001
19361.5,-96965.45000000001
19363.5,-96961.35
19365.5,-96967.15
19367.5,-96970.3
19369.5,-96961.84999999999
19371.5,-96945.89999999998
19373.5,-96932.09999999999
19375.5,-96925.15
19377.5,-96919.6
19379.5,-96905.35
19381.5,-96882.65
19383.5,-96864.2
19385.5,-96856.24999999999
19387.4,-96848.59999999998
19389.4,-96832.75
19391.4,-96812.84999999999
19393.4,-96792.79999999999
19395.4,-96772.1
19397.4,-96754.1
19399.4,-96737.55
19401.4,-96711.25
19403.4,-96676.2
19405.4,-96649.35
19407.4,-96632.95000000001
19409.4,-96613.65000000001
19411.4,-96590.65000000002
19413.4,-96569.3
19415.4,-96544.15000000001
19417.4,-96520.40000000001
19419.4,-96515.70000000001
19421.4,-96521.05000000002
19423.4,-96509.25000000001
19425.4,-96486.6
19427.4,-96481.0
19429.4,-96489.6
19431.4,-96491.1
19433.4,-96485.8
19435.4,-96481.34999999999
19437.4,-96473.0
19439.4,-96465.99999999999
19441.4,-96476.69999999998
19443.4,-96496.64999999998
19445.4,-96501.74999999999
19447.4,-96498.75
19449.4,-96512.4
19451.4,-96538.15000000001
19453.4,-96556.00000000001
19455.4,-96570.34999999999
19457.4,-96592.34999999999
19459.4,-96615.15000000001
19461.4,-96636.50000000001
19463.4,-96665.95000000001
19465.4,-96696.59999999999
19467.3,-96713.49999999999
19469.3,-96727.04999999999
19471.3,-96756.74999999999
19473.3,-96797.74999999999
19475.3,-96835.59999999999
19477.3,-96870.7
19479.3,-96907.65
19481.3,-96943.05
19483.3,-96976.05
19485.3,-97011.25
19487.3,-97047.40000000001
19489.3,-97079.65
19491.3,-97111.1
19493.3,-97147.95000000001
19495.3,-97184.5
19497.3,-97209.90000000001
19499.3,-97227.3
19501.3,-97250.0
19503.3,-97280.75
19505.3,-97311.2
19507.3,-97337.7
19509.3,-97362.15
19511.3,-97384.09999999999
19513.3,-97404.40000000001
19515.3,-97428.59999999999
19517.3,-97457.8
19519.3,-97485.00000000001
19521.3,-97506.05
19523.3,-97525.75
19525.3,-97549.7
19527.3,-97574.9
19529.3,-97592.00000000001
19531.3,-97597.65
19533.3,-97602.0
19535.3,-97618.24999999999
19537.3,-97643.65000000001
19539.3,-97662.55000000002
19541.3,-97668.95000000001
19543.3,-97674.30000000002
19545.3,-97688.8
19547.2,-97707.24999999999
19549.2,-97718.5
19551.2,-97721.35
19553.2,-97724.20000000001
19555.2,-97732.60000000003
19557.2,-97742.55000000002
19559.2,-97747.05000000002
19561.2,-97745.45000000001
19563.2,-97744.0
19565.2,-97748.34999999999
19567.2,-97757.95
19569.2,-97767.85
19571.2,-97775.05
19573.2,-97781.25000000001
19575.2,-97789.3
19577.2,-97800.00000000001
19579.2,-97811.55
19581.2,-97819.85
19583.2,-97822.05
19585.2,-97822.65
19587.2,-97829.85
19589.2,-97842.95
19591.2,-97851.45
19593.2,-97850.60000000002
19595.2,-97848.10000000002
19597.2,-97853.35000000002
19599.2,-97866.65000000001
19601.2,-97880.20000000001
19603.2,-97885.55
19605.2,-97883.50000000001
19607.2,-97886.30000000002
19609.2,-97901.70000000001
19611.2,-97918.65000000001
19613.2,-97921.70000000001
19615.2,-97914.9
19617.2,-97916.1
19619.18,-97931.09999999999
19621.15,-97948.95000000001
19623.13,-97960.15000000001
19625.1,-97967.45
19627.1,-97979.05
19629.1,-97997.90000000001
19631.1,-98017.95000000001
19633.1,-98030.9
19635.1,-98036.6
19637.1,-98042.75000000001
19639.1,-98054.55
19641.1,-98069.95000000001
19643.1,-98084.05000000002
19645.1,-98093.55000000002
19647.1,-98099.65000000001
19649.1,-98109.85000000002
19651.1,-98130.5
19653.1,-98156.60000000002
19655.1,-98176.70000000001
19657.1,-98187.25000000001
19659.1,-98196.3
19661.1,-98212.85
19663.1,-98235.25
19665.1,-98249.8
19667.1,-98246.20000000001
19669.1,-98236.00000000003
19671.1,-98242.20000000001
19673.1,-98266.95000000001
19675.1,-98288.90000000001
19677.1,-98295.90000000001
19679.1,-98298.3
19681.1,-98306.55000000002
19683.1,-98318.10000000002
19685.1,-98327.15000000001
19687.1,-98331.55
19689.1,-98332.65
19691.1,-98335.65
19693.1,-98342.05
19695.1,-98344.05
19697.1,-98337.4
19699.07,-98330.05
19701.05,-98329.15000000001
19703.03,-98332.15000000001
19705.0,-98336.35000000002
19707.0,-98342.50000000001
19709.0,-98348.15000000001
19711.0,-98350.3
19713.0,-98351.25
19715.0,-98353.85
19717.0,-98356.3
19719.0,-98356.1
19721.0,-98355.75000000001
19723.0,-98360.45
19725.0,-98370.59999999999
19727.0,-98379.25000000001
19729.0,-98380.5
19731.0,-98379.40000000001
19733.0,-98388.45000000001
19735.0,-98410.40000000001
19737.0,-98431.50000000001
19739.0,-98438.70000000001
19741.0,-98438.25000000001
19743.0,-98446.15000000001
19745.0,-98464.70000000001
19747.0,-98480.75000000001
19749.0,-98484.60000000002
19751.0,-98479.90000000002
19753.0,-98477.65000000001
19755.0,-98483.6
19757.0,-98491.74999999999
19759.0,-98492.05
19761.0,-98484.55
19763.0,-98478.24999999999
19765.0,-98476.95
19767.0,-98475.09999999999
19769.0,-98468.45
19771.0,-98458.9
19773.0,-98449.25
19775.0,-98441.85
19777.0,-98439.3
19778.97,-98439.75
19780.95,-98436.2
19782.93,-98428.45
19784.9,-98428.05
19786.9,-98442.4
19788.9,-98463.15000000001
19790.9,-98478.59999999999
19792.9,-98487.75
19794.9,-98497.45
19796.9,-98513.1
19798.9,-98534.3
19800.9,-98554.04999999999
19802.9,-98567.25
19804.9,-98579.95
19806.9,-98601.0
19808.9,-98626.25000000001
19810.9,-98645.15
19812.9,-98658.85
19814.9,-98676.95000000001
19816.9,-98702.65000000001
19818.9,-98731.50000000001
19820.9,-98756.95000000001
19822.9,-98772.75000000001
19824.9,-98779.20000000001
19826.9,-98786.6
19828.9,-98801.45000000001
19830.9,-98815.65000000002
19832.9,-98820.40000000001
19834.9,-98822.00000000001
19836.9,-98831.45000000003
19838.9,-98848.15000000002
19840.9,-98865.30000000002
19842.9,-98881.95000000001
19844.9,-98901.15000000001
19846.9,-98924.59999999999
19848.9,-98953.9
19850.9,-98987.55
19852.9,-99015.25000000001
19854.9,-99026.65000000002
19856.9,-99023.15
19858.88,-99009.84999999999
19860.85,-98981.45000000001
19862.82,-98926.55000000002
19864.8,-98840.40000000001
19866.8,-98726.74999999999
19868.8,-98594.65
19870.8,-98454.6
19872.8,-98311.1
19874.8,-98162.30000000002
19876.8,-98017.10000000002
19878.8,-97900.80000000003
19880.8,-97829.60000000003
19882.8,-97792.20000000003
19884.8,-97772.05000000002
19886.8,-97771.75000000001
19888.8,-97796.8
19890.8,-97833.6
19892.8,-97863.5
19894.8,-97883.24999999999
19896.8,-97902.09999999999
19898.8,-97933.34999999999
19900.8,-97990.45
19902.8,-98076.45
19904.8,-98181.5
19906.8,-98299.8
19908.8,-98436.45000000001
19910.8,-98593.59999999999
19912.8,-98762.74999999999
19914.8,-98929.25000000001
19916.8,-99076.35
19918.8,-99192.95
19920.8,-99278.65000000001
19922.8,-99333.04999999999
19924.8,-99351.7
19926.8,-99338.3
19928.8,-99304.59999999999
19930.8,-99261.2
19932.8,-99223.95
19934.8,-99210.45
19936.8,-99212.3
19938.78,-99202.05
19940.75,-99178.50000000001
19942.72,-99166.85000000002
19944.7,-99172.95000000001
19946.7,-99178.2
19948.7,-99173.59999999999
19950.7,-99164.5
19952.7,-99155.05
19954.7,-99152.0
19956.7,-99161.70000000001
19958.7,-99172.55
19960.7,-99169.05
19962.7,-99162.00000000001
19964.7,-99169.15000000002
19966.7,-99180.00000000001
19968.7,-99178.75000000001
19970.7,-99175.75000000001
19972.7,-99181.40000000001
19974.7,-99185.1
19976.7,-99185.20000000001
19978.7,-99195.05000000002
19980.7,-99209.0
19982.7,-99211.35
19984.7,-99211.75000000001
19986.7,-99227.45000000001
19988.7,-99250.05
19990.7,-99263.65
19992.7,-99268.95
19994.7,-99270.75000000001
19996.7,-99269.79999999999
19998.7,-99270.6
20000.7,-99274.90000000001
20002.7,-99275.15000000002
20004.7,-99270.10000000002
20006.7,-99271.00000000001
20008.7,-99280.7
20010.7,-99285.8
20012.7,-99277.59999999999
20014.7,-99264.95
20016.7,-99259.40000000001
20018.68,-99260.05000000002
20020.65,-99258.05
20022.63,-99247.34999999999
20024.6,-99229.25
20026.6,-99210.70000000001
20028.6,-99198.05
20030.6,-99191.00000000001
20032.6,-99184.90000000001
20034.6,-99176.45000000001
20036.6,-99164.8
20038.6,-99152.2
20040.6,-99144.40000000001
20042.6,-99142.3
20044.6,-99135.7
20046.6,-99115.9
20048.6,-99091.7
20050.6,-99079.4
20052.6,-99079.59999999999
20054.6,-99075.70000000001
20056.6,-99057.55000000003
20058.6,-99035.55000000002
20060.6,-99025.0
20062.6,-99023.55
20064.6,-99014.90000000001
20066.6,-98992.75
20068.6,-98968.29999999999
20070.6,-98951.84999999999
20072.6,-98939.34999999999
20074.6,-98920.9
20076.6,-98893.9
20078.6,-98863.9
20080.6,-98837.85
20082.6,-98818.3
20084.6,-98801.2
20086.6,-98781.1
20088.6,-98758.15000000001
20090.6,-98737.70000000001
20092.6,-98722.85
20094.6,-98711.2
20096.6,-98697.55
20098.57,-98678.55
20100.55,-98656.85
20102.53,-98640.70000000001
20104.5,-98634.3
20106.5,-98630.90000000001
20108.5,-98621.9
20110.5,-98610.0
20112.5,-98605.34999999999
20114.5,-98611.40000000001
20116.5,-98619.80000000002
20118.5,-98621.09999999999
20120.5,-98616.34999999999
20122.5,-98616.0
20124.5,-98626.65000000001
20126.5,-98642.35000000002
20128.5,-98653.1
20130.5,-98658.05
20132.5,-98664.45000000003
20134.5,-98676.90000000002
20136.5,-98693.20000000001
20138.5,-98708.3
20140.5,-98720.35
20142.5,-98734.0
20144.5,-98755.75
20146.5,-98783.7
20148.5,-98808.19999999998
20150.5,-98827.0
20152.5,-98848.80000000002
20154.5,-98878.20000000001
20156.5,-98910.30000000003
20158.5,-98941.95000000003
20160.5,-98974.34999999999
20162.5,-99005.34999999999
20164.5,-99034.4
20166.5,-99068.95000000001
20168.5,-99111.90000000001
20170.5,-99152.95000000001
20172.5,-99185.8
20174.5,-99220.65000000001
20176.5,-99266.85
20178.47,-99316.90000000001
20180.45,-99358.35000000002
20182.43,-99390.60000000002
20184.4,-99422.75
20186.4,-99461.75
20188.4,-99505.75
20190.4,-99544.25000000001
20192.4,-99569.1
20194.4,-99588.4
20196.4,-99618.70000000001
20198.4,-99659.2
20200.4,-99691.1
20202.4,-99708.65000000001
20204.4,-99727.75
20206.4,-99756.35
20208.4,-99781.8
20210.4,-99794.90000000001
20212.4,-99802.0
20214.4,-99809.45
20216.4,-99818.45000000001
20218.4,-99833.00000000001
20220.4,-99853.45000000001
20222.4,-99868.65000000001
20224.4,-99871.05
20226.4,-99868.7
20228.4,-99870.65000000001
20230.4,-99874.75
20232.4,-99877.7
20234.4,-99881.55
20236.4,-99886.8
20238.4,-99892.85
20240.4,-99901.25000000001
20242.4,-99907.20000000001
20244.4,-99900.95000000001
20246.4,-99888.00000000001
20248.4,-99887.85000000002
20250.4,-99903.65000000001
20252.4,-99915.35
20254.4,-99910.05000000002
20256.4,-99897.50000000001
20258.38,-99891.20000000001
20260.35,-99892.00000000001
20262.32,-99892.50000000001
20264.3,-99887.1
20266.3,-99879.05000000002
20268.3,-99879.84999999999
20270.3,-99895.20000000001
20272.3,-99913.40000000001
20274.3,-99918.65000000001
20276.3,-99913.05000000002
20278.3,-99912.85000000002
20280.3,-99926.65000000001
20282.3,-99948.3
20284.3,-99968.40000000001
20286.3,-99982.2
20288.3,-99989.84999999999
20290.3,-99997.04999999999
20292.3,-100011.2
20294.3,-100030.99999999999
20296.3,-100046.34999999998
20298.3,-100054.79999999997
20300.3,-100067.39999999998
20302.3,-100091.79999999999
20304.3,-100119.74999999999
20306.3,-100138.05
20308.3,-100144.70000000001
20310.3,-100149.75000000001
20312.3,-100163.95000000001
20314.3,-100186.55000000002
20316.3,-100204.35
20318.3,-100208.15000000001
20320.3,-100207.50000000003
20322.3,-100218.50000000001
20324.3,-100238.85
20326.3,-100250.20000000003
20328.3,-100245.70000000001
20330.3,-100238.10000000002
20332.3,-100238.80000000002
20334.3,-100244.25
20336.3,-100246.05000000002
20338.28,-100241.8
20340.25,-100236.35
20342.22,-100237.09999999999
20344.2,-100245.75
20346.2,-100253.99999999999
20348.2,-100252.34999999999
20350.2,-100240.79999999999
20352.2,-100226.29999999999
20354.2,-100214.34999999999
20356.2,-100205.40000000001
20358.2,-100195.95000000003
20360.2,-100182.55
20362.2,-100166.80000000002
20364.2,-100155.80000000002
20366.2,-100156.45000000001
20368.2,-100168.25
20370.2,-100181.9
20372.2,-100189.6
20374.2,-100196.55
20376.2,-100212.6
20378.2,-100234.6
20380.2,-100249.75000000001
20382.2,-100256.55000000002
20384.2,-100266.50000000001
20386.2,-100285.55000000002
20388.2,-100308.20000000001
20390.2,-100330.45000000001
20392.2,-100355.65000000001
20394.2,-100388.1
20396.2,-100427.30000000002
20398.2,-100466.20000000001
20400.2,-100494.15000000001
20402.2,-100509.05
20404.2,-100522.1
20406.2,-100541.2
20408.2,-100558.9
20410.2,-100568.55
20412.2,-100577.35
20414.2,-100591.9
20416.2,-100607.34999999999
20418.18,-100617.70000000001
20420.15,-100622.25
20422.13,-100623.14999999998
20424.1,-100627.69999999998
20426.1,-100644.15
20428.1,-100670.04999999999
20430.1,-100696.94999999998
